filename,width,height,class,xmin,ymin,xmax,ymax
IMG_5767.JPG,3264,2448,miller,118,784,2353,1710
IMG_5768.JPG,3264,2448,miller,88,793,2331,1732
IMG_5769.JPG,3264,2448,miller,66,849,2283,1771
IMG_5770.JPG,3264,2448,miller,62,858,2296,1789
IMG_5772.JPG,3264,2448,miller,31,897,2305,1832
IMG_5773.JPG,3264,2448,miller,49,849,2283,1815
IMG_5774.JPG,3264,2448,miller,136,819,2336,1749
IMG_5775.JPG,3264,2448,miller,136,797,2296,1728
IMG_5776.JPG,3264,2448,miller,149,793,2322,1723
IMG_5777.JPG,3264,2448,miller,236,784,2353,1693
IMG_5778.JPG,3264,2448,miller,244,776,2353,1684
IMG_5779.JPG,3264,2448,miller,279,797,2353,1684
IMG_5780.JPG,3264,2448,miller,292,854,2383,1745
IMG_5781.JPG,3264,2448,miller,288,919,2379,1806
IMG_5782.JPG,3264,2448,miller,266,945,2353,1836
IMG_5783.JPG,3264,2448,miller,231,962,2375,1862
IMG_5784.JPG,3264,2448,miller,288,962,2349,1828
IMG_5785.JPG,3264,2448,miller,401,980,2418,1836
IMG_5786.JPG,3264,2448,miller,392,962,2422,1832
IMG_5788.JPG,3264,2448,miller,409,962,2392,1832
IMG_5789.JPG,3264,2448,miller,309,962,2362,1845
IMG_5790.JPG,3264,2448,miller,222,954,2318,1862
IMG_5791.JPG,3264,2448,miller,192,919,2318,1845
IMG_5792.JPG,3264,2448,miller,179,858,2301,1784
IMG_5793.JPG,3264,2448,miller,188,841,2292,1780
IMG_5794.JPG,3264,2448,miller,214,797,2309,1706
IMG_5796.JPG,3264,2448,miller,253,767,2314,1689
IMG_5797.JPG,3264,2448,miller,244,771,2357,1719
IMG_5798.JPG,3264,2448,miller,279,762,2349,1689
IMG_5799.JPG,3264,2448,miller,327,732,2362,1636
IMG_5800.JPG,3264,2448,miller,253,732,2309,1676
IMG_5801.JPG,3264,2448,miller,188,789,2301,1741
IMG_5802.JPG,3264,2448,miller,209,780,2318,1706
IMG_5804.JPG,3264,2448,miller,327,732,2453,1667
IMG_5805.JPG,3264,2448,miller,392,684,2518,1619
IMG_5806.JPG,3264,2448,miller,344,684,2509,1619
IMG_5807.JPG,3264,2448,miller,331,662,2509,1623
IMG_5808.JPG,3264,2448,miller,301,636,2505,1589
IMG_5809.JPG,3264,2448,miller,327,615,2522,1589
IMG_5810.JPG,3264,2448,miller,340,593,2588,1562
IMG_5812.JPG,3264,2448,miller,322,597,2666,1623
IMG_5813.JPG,3264,2448,miller,309,602,2662,1619
IMG_5814.JPG,3264,2448,miller,262,580,2636,1610
IMG_5815.JPG,3264,2448,miller,249,532,2601,1567
IMG_5816.JPG,3264,2448,miller,257,536,2622,1562
IMG_5817.JPG,3264,2448,miller,240,497,2618,1562
IMG_5818.JPG,3264,2448,miller,249,441,2631,1493
IMG_5820.JPG,3264,2448,miller,736,806,2462,1610
IMG_5821.JPG,3264,2448,miller,736,797,2496,1628
IMG_5822.JPG,3264,2448,miller,740,758,2553,1602
IMG_5823.JPG,3264,2448,miller,705,728,2544,1606
IMG_5824.JPG,3264,2448,miller,670,710,2570,1606
IMG_5825.JPG,3264,2448,miller,631,710,2518,1615
IMG_5826.JPG,3264,2448,miller,614,710,2527,1610
IMG_5828.JPG,3264,2448,miller,531,597,2536,1562
IMG_5829.JPG,3264,2448,miller,501,532,2570,1506
IMG_5830.JPG,3264,2448,miller,514,506,2553,1515
IMG_5831.JPG,3264,2448,miller,514,502,2583,1528
IMG_5832.JPG,3264,2448,miller,536,497,2609,1528
IMG_5833.JPG,3264,2448,miller,427,554,2636,1593
IMG_5834.JPG,3264,2448,miller,388,589,2653,1649
IMG_5835.JPG,3264,2448,miller,344,584,2657,1676
IMG_5836.JPG,3264,2448,miller,331,532,2696,1641
IMG_5837.JPG,3264,2448,miller,305,519,2714,1619
IMG_5838.JPG,3264,2448,miller,305,458,2749,1589
IMG_5839.JPG,3264,2448,miller,244,406,2770,1597
IMG_5840.JPG,3264,2448,miller,209,415,2796,1602
IMG_5841.JPG,3264,2448,miller,118,358,2775,1602
IMG_5842.JPG,3264,2448,miller,62,358,2740,1615
IMG_5844.JPG,3264,2448,miller,22,462,2766,1732
IMG_5845.JPG,3264,2448,miller,66,554,2792,1802
IMG_5846.JPG,3264,2448,miller,27,589,2744,1832
IMG_5847.JPG,3264,2448,miller,9,536,2714,1762
IMG_5848.JPG,3264,2448,miller,57,358,2740,1641
IMG_5849.JPG,3264,2448,miller,62,345,2709,1606
IMG_5850.JPG,3264,2448,miller,36,341,2705,1615
IMG_5852.JPG,3264,2448,miller,22,445,2670,1684
IMG_5853.JPG,3264,2448,miller,57,502,2666,1706
IMG_5854.JPG,3264,2448,miller,114,497,2679,1697
IMG_5855.JPG,3264,2448,miller,283,519,2788,1680
IMG_5856.JPG,3264,2448,miller,353,523,2870,1680
IMG_5857.JPG,3264,2448,miller,396,532,2888,1680
IMG_5858.JPG,3264,2448,miller,392,576,2909,1762
IMG_5860.JPG,3264,2448,miller,349,610,2905,1806
IMG_5861.JPG,3264,2448,miller,318,519,2866,1706
IMG_5862.JPG,3264,2448,miller,375,480,2879,1636
IMG_5863.JPG,3264,2448,miller,392,484,2905,1636
IMG_5864.JPG,3264,2448,miller,492,423,2975,1593
IMG_5865.JPG,3264,2448,miller,496,419,2966,1584
IMG_5866.JPG,3264,2448,miller,444,445,2975,1671
IMG_5867.JPG,3264,2448,miller,440,445,2962,1654
IMG_5868.JPG,3264,2448,miller,292,310,2892,1528
IMG_5869.JPG,3264,2448,miller,196,189,2857,1476
IMG_5870.JPG,3264,2448,miller,170,184,2857,1497
IMG_5871.JPG,3264,2448,miller,92,210,2814,1506
IMG_5872.JPG,3264,2448,miller,153,406,2836,1671
IMG_5873.JPG,3264,2448,miller,153,415,2849,1710
IMG_5874.JPG,3264,2448,miller,170,454,2870,1710
IMG_5876.JPG,3264,2448,miller,162,528,2840,1767
IMG_5877.JPG,3264,2448,miller,144,528,2827,1758
IMG_5878.JPG,3264,2448,miller,253,523,2927,1758
IMG_5879.JPG,3264,2448,miller,301,519,2949,1719
IMG_5880.JPG,3264,2448,miller,318,506,2953,1706
IMG_5881.JPG,3264,2448,miller,249,454,2927,1641
IMG_5882.JPG,3264,2448,miller,118,376,2892,1662
IMG_5884.JPG,3264,2448,miller,175,445,2931,1715
IMG_5885.JPG,3264,2448,miller,166,545,2922,1823
IMG_5886.JPG,3264,2448,miller,205,680,2896,1910
IMG_5887.JPG,3264,2448,miller,209,697,2892,1958
IMG_5888.JPG,3264,2448,miller,231,736,2927,1945
IMG_5889.JPG,3264,2448,miller,214,715,2918,1954
IMG_5890.JPG,3264,2448,miller,201,671,2949,1936
IMG_5892.JPG,3264,2448,miller,57,610,2840,1902
IMG_5893.JPG,3264,2448,miller,36,593,2857,1902
IMG_1286.JPG,4032,3024,indio,956,1425,3170,2445
IMG_1287.JPG,4032,3024,indio,1004,1349,3194,2383
IMG_1288.JPG,4032,3024,indio,1066,1216,3251,2206
IMG_1289.JPG,4032,3024,indio,1080,1049,3361,2178
IMG_1290.JPG,4032,3024,indio,989,1049,3399,2149
IMG_1291.JPG,4032,3024,indio,923,1211,3351,2225
IMG_1292.JPG,4032,3024,indio,1028,1340,3389,2387
IMG_1294.JPG,4032,3024,indio,770,830,3442,2106
IMG_1295.JPG,4032,3024,indio,775,754,3432,2045
IMG_1296.JPG,4032,3024,indio,637,649,3413,1983
IMG_1297.JPG,4032,3024,indio,832,1478,3237,2559
IMG_1298.JPG,4032,3024,indio,875,1278,3389,2430
IMG_1299.JPG,4032,3024,indio,908,1145,3408,2325
IMG_1300.JPG,4032,3024,indio,832,1054,3470,2278
IMG_1302.JPG,4032,3024,indio,785,835,3508,2187
IMG_1303.JPG,4032,3024,indio,818,873,3551,2254
IMG_1304.JPG,4032,3024,indio,751,964,3466,2345
IMG_1305.JPG,4032,3024,indio,766,940,3542,2264
IMG_1306.JPG,4032,3024,indio,804,706,3585,2111
IMG_1307.JPG,4032,3024,indio,428,749,3370,2197
IMG_1308.JPG,4032,3024,indio,513,659,3528,2154
IMG_1310.JPG,4032,3024,indio,447,487,3523,2035
IMG_1311.JPG,4032,3024,indio,847,1487,3389,2787
IMG_1312.JPG,4032,3024,indio,866,1064,3513,2311
IMG_1313.JPG,4032,3024,indio,813,1025,3718,2387
IMG_1314.JPG,4032,3024,indio,828,1011,3518,2335
IMG_1315.JPG,4032,3024,indio,913,1059,3575,2345
IMG_1316.JPG,4032,3024,indio,970,1073,3528,2397
IMG_1318.JPG,4032,3024,indio,970,1078,3466,2340
IMG_1319.JPG,4032,3024,indio,975,1230,3447,2349
IMG_1320.JPG,4032,3024,indio,804,1164,3413,2364
IMG_1321.JPG,4032,3024,indio,880,797,3375,2140
IMG_1322.JPG,4032,3024,indio,885,764,3437,1983
IMG_1323.JPG,4032,3024,indio,899,506,3470,1906
IMG_1324.JPG,4032,3024,indio,861,454,3508,1830
IMG_1326.JPG,4032,3024,indio,851,445,3475,1797
IMG_1327.JPG,4032,3024,indio,885,1325,3632,2821
IMG_1328.JPG,4032,3024,indio,942,1254,3647,2630
IMG_1329.JPG,4032,3024,indio,956,1021,3561,2283
IMG_1330.JPG,4032,3024,indio,923,821,3470,2168
IMG_1331.JPG,4032,3024,indio,904,816,3389,2030
IMG_1332.JPG,4032,3024,indio,894,883,3356,2092
IMG_1334.JPG,4032,3024,indio,361,1345,3208,2578
IMG_1335.JPG,4032,3024,indio,280,1073,3289,2416
IMG_1336.JPG,4032,3024,indio,237,1054,3304,2402
IMG_1337.JPG,4032,3024,indio,266,1021,3285,2325
IMG_1338.JPG,4032,3024,indio,342,930,3356,2278
IMG_1339.JPG,4032,3024,indio,304,921,3323,2278
IMG_1340.JPG,4032,3024,indio,161,892,3223,2216
IMG_1341.JPG,4032,3024,indio,266,730,3261,2045
IMG_1342.JPG,4032,3024,indio,304,635,3251,1930
IMG_1343.JPG,4032,3024,indio,375,825,3251,2097
IMG_1344.JPG,4032,3024,indio,513,764,3270,1987
IMG_1345.JPG,4032,3024,indio,585,849,3351,2092
IMG_1346.JPG,4032,3024,indio,589,749,3285,1949
IMG_1347.JPG,4032,3024,indio,508,711,3347,1930
IMG_1348.JPG,4032,3024,indio,647,1125,3470,2340
IMG_1350.JPG,4032,3024,indio,880,1102,3494,2302
IMG_1351.JPG,4032,3024,indio,913,1025,3608,2197
IMG_1352.JPG,4032,3024,indio,951,1121,3475,2302
IMG_1353.JPG,4032,3024,indio,956,1130,3547,2302
IMG_1354.JPG,4032,3024,indio,1066,902,3675,2078
IMG_1355.JPG,4032,3024,indio,1142,930,3632,2164
IMG_1356.JPG,4032,3024,indio,1180,1064,3632,2259
IMG_1358.JPG,4032,3024,indio,1023,1021,3575,2159
IMG_1359.JPG,4032,3024,indio,980,1016,3513,2197
IMG_1360.JPG,4032,3024,indio,999,1159,3561,2373
IMG_1361.JPG,4032,3024,indio,999,983,3551,2111
IMG_1362.JPG,4032,3024,indio,985,735,3494,1859
IMG_1363.JPG,4032,3024,indio,889,402,3451,1725
IMG_1364.JPG,4032,3024,indio,580,1468,3508,2764
IMG_1366.JPG,4032,3024,indio,475,873,3547,2240
IMG_1367.JPG,4032,3024,indio,466,821,3666,2159
IMG_1368.JPG,4032,3024,indio,551,954,3747,2273
IMG_1369.JPG,4032,3024,indio,623,811,3632,2178
IMG_1370.JPG,4032,3024,indio,547,792,3580,2187
IMG_1371.JPG,4032,3024,indio,623,768,3604,2078
IMG_1372.JPG,4032,3024,indio,728,759,3604,2002
IMG_1374.JPG,4032,3024,indio,947,668,3670,1840
IMG_1375.JPG,4032,3024,indio,970,811,3604,1973
IMG_1376.JPG,4032,3024,indio,889,754,3523,1868
IMG_1377.JPG,4032,3024,indio,880,687,3613,1868
IMG_1378.JPG,4032,3024,indio,770,659,3499,1840
IMG_1379.JPG,4032,3024,indio,937,821,3561,1997
IMG_1380.JPG,4032,3024,indio,889,897,3570,2040
20180918_150153.jpg,4608,3456,indioC,342,1617,4096,2822
20180918_150154.jpg,4608,3456,indioC,464,1585,4112,2685
20180918_150155.jpg,4608,3456,indioC,506,1485,4122,2643
20180918_150156(0).jpg,4608,3456,indioC,479,1564,4091,2801
20180918_150156.jpg,4608,3456,indioC,511,1517,4080,2653
20180918_150157.jpg,4608,3456,indioC,427,1601,4038,2796
20180918_150158.jpg,4608,3456,indioC,416,1464,4149,2648
20180918_150200.jpg,4608,3456,indioC,506,1659,4096,2869
20180918_150201(0).jpg,4608,3456,indioC,559,1532,4291,2785
20180918_150201.jpg,4608,3456,indioC,596,1727,4286,2985
20180918_150203(0).jpg,4608,3456,indioC,453,1506,4049,2674
20180918_150203.jpg,4608,3456,indioC,554,1548,4159,2759
20180918_150204.jpg,4608,3456,indioC,221,1501,3880,2648
20180918_150205.jpg,4608,3456,indioC,116,1527,3828,2696
20180918_150213.jpg,4608,3456,indioC,79,1501,4107,2732
20180918_150214.jpg,4608,3456,indioC,64,1490,4096,2711
20180918_150215.jpg,4608,3456,indioC,42,1669,4033,2896
20180918_150216(0).jpg,4608,3456,indioC,348,1648,4175,2832
20180918_150216.jpg,4608,3456,indioC,174,1648,4065,2848
20180918_150217.jpg,4608,3456,indioC,327,1638,4228,2943
20180918_150218.jpg,4608,3456,indioC,279,1564,4228,2843
20180918_150219.jpg,4608,3456,indioC,533,1406,4354,2680
20180918_150220.jpg,4608,3456,indioC,570,1427,4270,2643
20180918_150221.jpg,4608,3456,indioC,696,1453,4217,2543
20180918_150222(0).jpg,4608,3456,indioC,791,1511,3949,2506
20180918_150222.jpg,4608,3456,indioC,686,1401,3975,2432
20180918_150223.jpg,4608,3456,indioC,686,1527,3959,2585
20180918_150224.jpg,4608,3456,indioC,912,1322,4049,2338
20180918_150225.jpg,4608,3456,indioC,833,1553,3828,2448
20180918_150226.jpg,4608,3456,indioC,843,1548,3665,2459
20180918_150227.jpg,4608,3456,indioC,612,1669,3738,2569
20180918_150229(0).jpg,4608,3456,indioC,232,1380,3528,2343
20180918_150229.jpg,4608,3456,indioC,342,1469,3654,2485
20180918_150230.jpg,4608,3456,indioC,164,1201,3586,2196
20180918_150231.jpg,4608,3456,indioC,85,1074,3643,2190
20180918_150240.jpg,4608,3456,indioC,717,1664,3986,2943
20180918_150241.jpg,4608,3456,indioC,786,1622,3986,2885
20180918_150242(0).jpg,4608,3456,indioC,859,1643,3954,2843
20180918_150242.jpg,4608,3456,indioC,833,1632,3980,2848
20180918_150243.jpg,4608,3456,indioC,801,1601,3928,2780
20180918_150307(0).jpg,4608,3456,indioC,765,1459,3938,2564
20180918_150307.jpg,4608,3456,indioC,786,1490,3833,2617
20180918_150309(0).jpg,4608,3456,indioC,880,1332,4096,2532
20180918_150309.jpg,4608,3456,indioC,807,1322,4038,2496
20180918_150310.jpg,4608,3456,indioC,854,1517,4065,2680
20180918_150311(0).jpg,4608,3456,indioC,949,1459,4059,2617
20180918_150311.jpg,4608,3456,indioC,907,1553,4038,2711
20180918_150312.jpg,4608,3456,indioC,880,1432,3928,2480
20180918_150313.jpg,4608,3456,indioC,949,1385,3912,2485
20180918_150314.jpg,4608,3456,indioC,817,1464,3817,2590
20180918_150315.jpg,4608,3456,indioC,485,1306,3870,2527
20180918_150316.jpg,4608,3456,indioC,279,1217,3859,2411
20180918_150321.jpg,4608,3456,indioC,1091,1606,3949,2653
20180918_150322.jpg,4608,3456,indioC,1054,1617,3938,2680
20180918_150323(0).jpg,4608,3456,indioC,1101,1580,3965,2690
20180918_150323.jpg,4608,3456,indioC,1159,1659,4022,2711
20180918_150324.jpg,4608,3456,indioC,1059,1680,3907,2732
20180918_150325.jpg,4608,3456,indioC,1222,1517,4033,2601
20180918_150326(0).jpg,4608,3456,indioC,1101,1432,4012,2559
20180918_150326.jpg,4608,3456,indioC,1117,1438,4080,2585
20180918_150327(0).jpg,4608,3456,indioC,1138,1411,4091,2580
20180918_150327.jpg,4608,3456,indioC,1096,1417,3996,2553
20180918_150328(0).jpg,4608,3456,indioC,1065,1227,4101,2443
20180918_150329.jpg,4608,3456,indioC,954,1327,4065,2564
20180918_150330(0).jpg,4608,3456,indioC,896,1196,4175,2448
20180918_150330.jpg,4608,3456,indioC,1017,1432,4296,2717
20180918_150331.jpg,4608,3456,indioC,717,1206,4075,2474
20180918_150332.jpg,4608,3456,indioC,554,959,4117,2401
20180918_150333.jpg,4608,3456,indioC,490,859,4101,2280
20180918_145736.jpg,3456,4608,heineken6,106,1037,2187,4056
20180918_145737.jpg,3456,4608,heineken6,25,985,2201,3999
20180918_145816.jpg,3456,4608,heineken6,1,969,2149,4123
20180918_145817.jpg,3456,4608,heineken6,1,897,2292,4237
20180918_145819.jpg,3456,4608,heineken6,48,856,2567,4184
20180918_145821.jpg,3456,4608,heineken6,1,925,2425,3975
20180918_145823.jpg,3456,4608,heineken6,263,1137,2563,3937
20180918_145824.jpg,3456,4608,heineken6,206,1109,2549,3918
20180918_145825.jpg,3456,4608,heineken6,106,1056,2749,4166
20180918_145826.jpg,3456,4608,heineken6,373,1185,2692,4094
20180918_145828.jpg,3456,4608,heineken6,630,1256,2773,4028
20180918_145829.jpg,3456,4608,heineken6,559,1142,2735,3890
20180918_145830.jpg,3456,4608,heineken6,544,1104,2701,3866
20180918_145831.jpg,3456,4608,heineken6,625,1099,2763,3875
20180918_145833.jpg,3456,4608,heineken6,587,1156,2668,3904
20180918_145835.jpg,3456,4608,heineken6,654,1142,2740,3866
20180918_145843.jpg,3456,4608,heineken6,278,571,2182,3632
20180918_145844.jpg,3456,4608,heineken6,440,585,2154,3642
20180918_145845.jpg,3456,4608,heineken6,749,742,2368,3604
20180918_145846.jpg,3456,4608,heineken6,844,694,2578,3790
20180918_145848.jpg,3456,4608,heineken6,687,699,2454,3661
20180918_145849.jpg,3456,4608,heineken6,668,656,2540,3618
20180918_145850.jpg,3456,4608,heineken6,644,790,2506,3628
20180918_145851.jpg,3456,4608,heineken6,601,790,2468,3547
20180918_145852.jpg,3456,4608,heineken6,754,775,2711,3518
20180918_145942.jpg,3456,4608,heineken6,63,1371,2316,4266
20180918_145943.jpg,3456,4608,heineken6,87,1442,2278,4218
IMG_5414.JPG,3264,2448,heineken,173,882,3151,1621
IMG_5415.JPG,3264,2448,heineken,182,884,3152,1617
IMG_5416.JPG,3264,2448,heineken,171,890,3149,1611
IMG_5417.JPG,3264,2448,heineken,182,890,3154,1617
IMG_5418.JPG,3264,2448,heineken,192,890,3163,1617
IMG_5419.JPG,3264,2448,heineken,203,903,3176,1625
IMG_5420.JPG,3264,2448,heineken,222,903,3184,1625
IMG_5422.JPG,3264,2448,heineken,225,873,3187,1600
IMG_5423.JPG,3264,2448,heineken,217,868,3198,1614
IMG_5424.JPG,3264,2448,heineken,249,871,3209,1641
IMG_5425.JPG,3264,2448,heineken,292,917,3244,1676
IMG_5426.JPG,3264,2448,heineken,352,865,3263,1630
IMG_5427.JPG,3264,2448,heineken,368,868,3264,1624
IMG_5428.JPG,3264,2448,heineken,352,844,3264,1607
IMG_5430.JPG,3264,2448,heineken,298,830,3264,1591
IMG_5431.JPG,3264,2448,heineken,225,819,3190,1581
IMG_5432.JPG,3264,2448,heineken,222,814,3206,1573
IMG_5433.JPG,3264,2448,heineken,219,798,3187,1600
IMG_5434.JPG,3264,2448,heineken,206,814,3160,1590
IMG_5435.JPG,3264,2448,heineken,214,822,3184,1598
IMG_5436.JPG,3264,2448,heineken,219,817,3184,1603
IMG_5438.JPG,3264,2448,heineken,211,841,3182,1608
IMG_5439.JPG,3264,2448,heineken,257,827,3209,1590
IMG_5440.JPG,3264,2448,heineken,257,819,3203,1562
IMG_5441.JPG,3264,2448,heineken,290,771,3249,1544
IMG_5442.JPG,3264,2448,heineken,284,773,3263,1552
IMG_5443.JPG,3264,2448,heineken,357,808,3264,1613
IMG_5444.JPG,3264,2448,heineken,471,849,3264,1724
IMG_5446.JPG,3264,2448,heineken,549,887,3263,1795
IMG_5447.JPG,3264,2448,heineken,557,876,3263,1776
IMG_5448.JPG,3264,2448,heineken,527,862,3264,1762
IMG_5449.JPG,3264,2448,heineken,514,860,3263,1746
IMG_5450.JPG,3264,2448,heineken,473,841,3264,1711
IMG_5451.JPG,3264,2448,heineken,452,833,3263,1687
IMG_5452.JPG,3264,2448,heineken,436,833,3264,1671
IMG_5454.JPG,3264,2448,heineken,398,819,3264,1647
IMG_5455.JPG,3264,2448,heineken,365,819,3264,1646
IMG_5456.JPG,3264,2448,heineken,382,825,3264,1650
IMG_5457.JPG,3264,2448,heineken,441,838,3264,1682
IMG_5458.JPG,3264,2448,heineken,495,849,3264,1714
IMG_5459.JPG,3264,2448,heineken,492,752,3264,1644
IMG_5460.JPG,3264,2448,heineken,492,744,3264,1605
IMG_5462.JPG,3264,2448,heineken,373,581,3264,1494
IMG_5463.JPG,3264,2448,heineken,382,600,3264,1504
IMG_5464.JPG,3264,2448,heineken,390,606,3264,1513
IMG_5465.JPG,3264,2448,heineken,414,657,3264,1549
IMG_5466.JPG,3264,2448,heineken,465,717,3263,1612
IMG_5467.JPG,3264,2448,heineken,460,711,3264,1599
IMG_5468.JPG,3264,2448,heineken,476,706,3263,1589
IMG_5470.JPG,3264,2448,heineken,536,676,3263,1547
IMG_5471.JPG,3264,2448,heineken,592,668,3263,1548
IMG_5472.JPG,3264,2448,heineken,644,741,3263,1622
IMG_5473.JPG,3264,2448,heineken,606,806,3264,1635
IMG_5474.JPG,3264,2448,heineken,603,819,3264,1644
IMG_5475.JPG,3264,2448,heineken,617,876,3264,1711
IMG_5476.JPG,3264,2448,heineken,633,976,3264,1794
IMG_5478.JPG,3264,2448,heineken,514,930,3264,1745
IMG_5479.JPG,3264,2448,heineken,463,903,3263,1698
IMG_5480.JPG,3264,2448,heineken,460,890,3263,1671
IMG_5481.JPG,3264,2448,heineken,409,827,3264,1614
IMG_5482.JPG,3264,2448,heineken,282,781,3264,1568
IMG_5483.JPG,3264,2448,heineken,246,781,3264,1567
IMG_5484.JPG,3264,2448,heineken,214,871,3264,1643
IMG_5485.JPG,3264,2448,heineken,209,868,3264,1646
IMG_5486.JPG,3264,2448,heineken,225,876,3264,1639
IMG_5487.JPG,3264,2448,heineken,222,873,3264,1641
IMG_5488.JPG,3264,2448,heineken,238,879,3264,1642
IMG_5489.JPG,3264,2448,heineken,230,868,3264,1643
IMG_5490.JPG,3264,2448,heineken,238,876,3264,1650
IMG_5491.JPG,3264,2448,heineken,230,876,3264,1649
IMG_5492.JPG,3264,2448,heineken,244,879,3264,1653
IMG_5494.JPG,3264,2448,heineken,230,879,3264,1654
IMG_5495.JPG,3264,2448,heineken,233,887,3264,1667
IMG_5496.JPG,3264,2448,heineken,217,900,3264,1679
IMG_5497.JPG,3264,2448,heineken,233,908,3264,1671
IMG_5498.JPG,3264,2448,heineken,246,900,3264,1673
IMG_5499.JPG,3264,2448,heineken,246,911,3264,1678
IMG_5500.JPG,3264,2448,heineken,230,911,3264,1677
IMG_5502.JPG,3264,2448,heineken,230,871,3264,1648
IMG_5503.JPG,3264,2448,heineken,225,873,3264,1640
IMG_5504.JPG,3264,2448,heineken,225,873,3264,1653
IMG_5505.JPG,3264,2448,heineken,219,876,3264,1649
IMG_5506.JPG,3264,2448,heineken,236,884,3264,1648
IMG_5507.JPG,3264,2448,heineken,230,879,3264,1653
IMG_5508.JPG,3264,2448,heineken,236,881,3264,1651
IMG_5510.JPG,3264,2448,heineken,233,876,3264,1660
IMG_5511.JPG,3264,2448,heineken,222,881,3263,1652
IMG_5512.JPG,3264,2448,heineken,249,876,3264,1647
20180918_150405(0).jpg,3456,4608,carta,649,309,1934,4318
20180918_150405.jpg,3456,4608,carta,701,318,1963,4290
20180918_150406(0).jpg,3456,4608,carta,734,366,1949,4142
20180918_150406.jpg,3456,4608,carta,815,437,2058,4366
20180918_150407(0).jpg,3456,4608,carta,653,432,1934,4247
20180918_150407.jpg,3456,4608,carta,634,347,1877,4080
20180918_150408.jpg,3456,4608,carta,615,275,1925,4156
20180918_150409.jpg,3456,4608,carta,596,271,1949,4294
20180918_150410(0).jpg,3456,4608,carta,672,247,1934,4228
20180918_150410.jpg,3456,4608,carta,644,213,1958,4266
20180918_150411(0).jpg,3456,4608,carta,682,309,1863,4037
20180918_150411.jpg,3456,4608,carta,687,185,1901,4080
20180918_150412.jpg,3456,4608,carta,639,303,1796,3999
20180918_150413(0).jpg,3456,4608,carta,801,123,2029,4151
20180918_150413.jpg,3456,4608,carta,815,109,2053,4018
20180918_150414(0).jpg,3456,4608,carta,534,123,1810,3980
20180918_150414.jpg,3456,4608,carta,601,109,1887,4090
20180918_150415.jpg,3456,4608,carta,668,175,1910,4028
20180918_150416.jpg,3456,4608,carta,696,132,1929,3951
20180918_150417(0).jpg,3456,4608,carta,849,1,2049,3899
20180918_150417.jpg,3456,4608,carta,815,51,2006,3894
20180918_150423(0).jpg,3456,4608,carta,587,128,1829,4113
20180918_150423.jpg,3456,4608,carta,533,1,1796,3975
20180918_150424(0).jpg,3456,4608,carta,625,175,1868,4109
20180918_150424.jpg,3456,4608,carta,639,194,1882,4137
20180918_150425(0).jpg,3456,4608,carta,520,332,1768,4275
20180918_150425.jpg,3456,4608,carta,482,290,1758,4323
20180918_150426.jpg,3456,4608,carta,520,332,1801,4342
20180918_150427.jpg,3456,4608,carta,534,499,1839,4494
20180918_150428(0).jpg,3456,4608,carta,706,442,2034,4466
20180918_150428.jpg,3456,4608,carta,639,418,2006,4504
20180918_150429(0).jpg,3456,4608,carta,568,366,1891,4466
20180918_150429.jpg,3456,4608,carta,549,356,1872,4428
20180918_150430.jpg,3456,4608,carta,649,228,1963,4237
20180918_150431.jpg,3456,4608,carta,616,232,1892,4161
20180918_150432.jpg,3456,4608,carta,763,199,2044,4190
20180918_150433.jpg,3456,4608,carta,741,1,2059,4071
20180918_150434.jpg,3456,4608,carta,759,351,2040,4466
20180918_150439(0).jpg,3456,4608,carta,544,1080,1611,3942
20180918_150439.jpg,3456,4608,carta,554,1223,1620,4037
20180918_150442.jpg,3456,4608,carta,454,1371,1544,4180
20180918_150443(0).jpg,3456,4608,carta,587,1309,1654,4161
20180918_150444.jpg,3456,4608,carta,644,1175,1711,4071
20180918_150445(0).jpg,3456,4608,carta,640,1142,1773,4147
20180918_150445.jpg,3456,4608,carta,582,1175,1701,4180
20180918_150446.jpg,3456,4608,carta,578,1009,1749,4075
20180918_150447(0).jpg,3456,4608,carta,692,1190,1906,4271
20180918_150447.jpg,3456,4608,carta,730,1147,1901,4190
20180918_150448.jpg,3456,4608,carta,697,1042,1897,4190
20180918_150449.jpg,3456,4608,carta,763,1128,1920,4213
20180918_150451.jpg,3456,4608,carta,830,971,2006,4209
20180918_150452(0).jpg,3456,4608,carta,692,961,1878,4251
20180918_150452.jpg,3456,4608,carta,820,994,1968,4213
20180918_150453.jpg,3456,4608,carta,735,880,1925,4199
20180918_150454(0).jpg,3456,4608,carta,868,880,2059,4237
20180918_150454.jpg,3456,4608,carta,797,894,2001,4232
20180918_150459.jpg,3456,4608,carta,430,832,1630,3966
20180918_150500.jpg,3456,4608,carta,397,866,1592,3928
20180918_150501(0).jpg,3456,4608,carta,673,818,1811,3885
20180918_150501.jpg,3456,4608,carta,582,851,1744,3942
20180918_150502.jpg,3456,4608,carta,616,832,1787,3985
20180918_150503(0).jpg,3456,4608,carta,601,1075,1849,4175
20180918_150503.jpg,3456,4608,carta,744,1028,1949,4142
20180918_150505.jpg,3456,4608,carta,654,1123,1906,4204
20180918_150506(0).jpg,3456,4608,carta,773,885,1930,4013
20180918_150506.jpg,3456,4608,carta,763,761,1940,3937
20180918_150507.jpg,3456,4608,carta,763,718,1963,3913
20180918_150508(0).jpg,3456,4608,carta,749,732,1930,3913
